,state,country,Lat,Long,date,confirmed,recovered,death
11974,,Angola,-11.2027,17.8739,3/7/20,0,0.0,0
11975,,Antigua and Barbuda,17.0608,-61.7964,3/7/20,0,0.0,0
11976,,Argentina,-38.4161,-63.6167,3/7/20,8,0.0,0
11977,,Armenia,40.0691,45.0382,3/7/20,1,0.0,0
11978,Australian Capital Territory,Australia,-35.4735,149.0124,3/7/20,0,0.0,0
11979,New South Wales,Australia,-33.8688,151.2093,3/7/20,28,1.0,1
11980,Northern Territory,Australia,-12.4634,130.8456,3/7/20,0,40.0,0
11981,Queensland,Australia,-27.4698,153.0251,3/7/20,13,0.0,0
11982,South Australia,Australia,-34.9285,138.6007,3/7/20,7,0.0,0
11983,Tasmania,Australia,-42.8821,147.3272,3/7/20,1,0.0,0
11984,Victoria,Australia,-37.8136,144.9631,3/7/20,11,0.0,0
11985,Western Australia,Australia,-31.9505,115.8605,3/7/20,3,1.0,1
11986,,Austria,47.5162,14.5501,3/7/20,79,0.0,0
11987,,Azerbaijan,40.1431,47.5769,3/7/20,9,0.0,0
11988,,Bahamas,25.025885,-78.035889,3/7/20,0,0.0,0
11989,,Bahrain,26.0275,50.55,3/7/20,85,0.0,0
11990,,Bangladesh,23.685,90.3563,3/7/20,0,0.0,0
11991,,Barbados,13.1939,-59.5432,3/7/20,0,0.0,0
11992,,Belarus,53.7098,27.9534,3/7/20,6,0.0,0
11993,,Belgium,50.8333,4.469936,3/7/20,169,1.0,0
11994,,Belize,17.1899,-88.4976,3/7/20,0,0.0,0
11995,,Benin,9.3077,2.3158,3/7/20,0,0.0,0
11996,,Bhutan,27.5142,90.4336,3/7/20,1,0.0,0
11997,,Bolivia,-16.2902,-63.5887,3/7/20,0,0.0,0
11998,,Bosnia and Herzegovina,43.9159,17.6791,3/7/20,3,0.0,0
11999,,Botswana,-22.3285,24.6849,3/7/20,0,0.0,0
12000,,Brazil,-14.235,-51.9253,3/7/20,13,0.0,0
12001,,Brunei,4.5353,114.7277,3/7/20,0,0.0,0
12002,,Bulgaria,42.7339,25.4858,3/7/20,0,0.0,0
12003,,Burkina Faso,12.2383,-1.5616,3/7/20,0,0.0,0
12004,,Burma,21.9162,95.956,3/7/20,0,12.0,0
12005,,Burundi,-3.3731,29.9189,3/7/20,0,0.0,0
12006,,Cabo Verde,16.5388,-23.0418,3/7/20,0,0.0,0
12007,,Cambodia,11.55,104.9167,3/7/20,1,0.0,0
12008,,Cameroon,3.848,11.5021,3/7/20,1,18.0,0
12009,Alberta,Canada,53.9333,-116.5765,3/7/20,2,0.0,0
12010,British Columbia,Canada,53.7267,-127.6476,3/7/20,21,0.0,0
12011,Diamond Princess,Canada,0.0,0.0,3/7/20,0,0.0,0
12012,Grand Princess,Canada,0.0,0.0,3/7/20,0,0.0,0
12013,Manitoba,Canada,53.7609,-98.8139,3/7/20,0,0.0,0
12014,New Brunswick,Canada,46.5653,-66.4619,3/7/20,0,0.0,0
12015,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/7/20,0,0.0,0
12016,Northwest Territories,Canada,64.8255,-124.8457,3/7/20,0,0.0,0
12017,Nova Scotia,Canada,44.682,-63.7443,3/7/20,0,0.0,0
12018,Ontario,Canada,51.2538,-85.3232,3/7/20,28,0.0,0
12019,Prince Edward Island,Canada,46.5107,-63.4168,3/7/20,0,0.0,0
12020,Quebec,Canada,52.9399,-73.5491,3/7/20,3,0.0,0
12021,Saskatchewan,Canada,52.9399,-106.4509,3/7/20,0,3.0,0
12022,Yukon,Canada,64.2823,-135.0,3/7/20,0,0.0,0
12023,,Central African Republic,6.6111,20.9394,3/7/20,0,2394.0,0
12024,,Chad,15.4542,18.7322,3/7/20,0,3.0,0
12025,,Chile,-35.6751,-71.543,3/7/20,13,0.0,0
12026,Anhui,China,31.8257,117.2264,3/7/20,990,2.0,6
12027,Beijing,China,40.1824,116.4142,3/7/20,426,724.0,8
12028,Chongqing,China,30.0572,107.874,3/7/20,576,0.0,6
12029,Fujian,China,26.0789,117.9874,3/7/20,296,76.0,1
12030,Gansu,China,35.7518,104.2861,3/7/20,120,0.0,2
12031,Guangdong,China,23.3417,113.4244,3/7/20,1352,0.0,7
12032,Guangxi,China,23.8298,108.7881,3/7/20,252,0.0,2
12033,Guizhou,China,26.8154,106.8748,3/7/20,146,118.0,2
12034,Hainan,China,19.1959,109.7453,3/7/20,168,0.0,6
12035,Hebei,China,39.549,116.1306,3/7/20,318,1.0,6
12036,Heilongjiang,China,47.862,127.7615,3/7/20,481,0.0,13
12037,Henan,China,37.8957,114.9042,3/7/20,1272,0.0,22
12038,Hong Kong,China,22.3,114.2,3/7/20,108,0.0,2
12039,Hubei,China,30.9756,112.2707,3/7/20,67666,1.0,2959
12040,Hunan,China,27.6104,111.7088,3/7/20,1018,0.0,4
12041,Inner Mongolia,China,44.0935,113.9448,3/7/20,75,0.0,1
12042,Jiangsu,China,32.9711,119.455,3/7/20,631,0.0,0
12043,Jiangxi,China,27.614,115.7221,3/7/20,935,0.0,1
12044,Jilin,China,43.6661,126.1923,3/7/20,93,0.0,1
12045,Liaoning,China,41.2956,122.6085,3/7/20,125,0.0,1
12046,Macau,China,22.1667,113.55,3/7/20,10,0.0,0
12047,Ningxia,China,37.2692,106.1655,3/7/20,75,0.0,0
12048,Qinghai,China,35.7452,95.9956,3/7/20,18,0.0,0
12049,Shaanxi,China,35.1917,108.8701,3/7/20,245,24.0,1
12050,Shandong,China,36.3427,118.1498,3/7/20,758,0.0,6
12051,Shanghai,China,31.202,121.4491,3/7/20,342,0.0,3
12052,Shanxi,China,37.5777,112.2922,3/7/20,133,0.0,0
12053,Sichuan,China,30.6171,102.7103,3/7/20,539,0.0,3
12054,Tianjin,China,39.3054,117.323,3/7/20,136,0.0,3
12055,Tibet,China,31.6927,88.0924,3/7/20,1,1.0,0
12056,Xinjiang,China,41.1129,85.2401,3/7/20,76,0.0,3
12057,Yunnan,China,24.974,101.487,3/7/20,174,0.0,2
12058,Zhejiang,China,29.1832,120.0934,3/7/20,1215,0.0,1
12059,,Colombia,4.5709,-74.2973,3/7/20,1,0.0,0
12060,,Comoros,-11.6455,43.3333,3/7/20,0,0.0,0
12061,,Congo (Brazzaville),-0.228,15.8277,3/7/20,0,0.0,0
12062,,Congo (Kinshasa),-4.0383,21.7587,3/7/20,0,0.0,0
12063,,Costa Rica,9.7489,-83.7534,3/7/20,1,1.0,0
12064,,Cote d'Ivoire,7.54,-5.5471,3/7/20,0,0.0,0
12065,,Croatia,45.1,15.2,3/7/20,12,0.0,0
12066,,Cuba,21.521757,-77.78116700000002,3/7/20,0,0.0,0
12067,,Cyprus,35.1264,33.4299,3/7/20,0,0.0,0
12068,,Czechia,49.8175,15.473,3/7/20,19,0.0,0
12069,Faroe Islands,Denmark,61.8926,-6.9118,3/7/20,1,0.0,0
12070,Greenland,Denmark,71.7069,-42.6043,3/7/20,0,0.0,0
12071,,Denmark,56.2639,9.5018,3/7/20,23,0.0,0
12072,,Diamond Princess,0.0,0.0,3/7/20,706,0.0,6
12073,,Djibouti,11.8251,42.5903,3/7/20,0,0.0,0
12074,,Dominica,15.415,-61.371,3/7/20,0,1.0,0
12075,,Dominican Republic,18.7357,-70.1627,3/7/20,2,2.0,0
12076,,Ecuador,-1.8312,-78.1834,3/7/20,13,1.0,0
12077,,Egypt,26.820553000000004,30.802498,3/7/20,15,0.0,0
12078,,El Salvador,13.7942,-88.8965,3/7/20,0,0.0,0
12079,,Equatorial Guinea,1.6508,10.2679,3/7/20,0,0.0,0
12080,,Eritrea,15.1794,39.7823,3/7/20,0,0.0,0
12081,,Estonia,58.5953,25.0136,3/7/20,10,1.0,0
12082,,Eswatini,-26.5225,31.4659,3/7/20,0,0.0,0
12083,,Ethiopia,9.145,40.4897,3/7/20,0,0.0,0
12084,,Fiji,-17.7134,178.065,3/7/20,0,0.0,0
12085,,Finland,61.92411,25.748151,3/7/20,15,3.0,0
12086,French Guiana,France,3.9339,-53.1258,3/7/20,5,3.0,0
12087,French Polynesia,France,-17.6797,149.4068,3/7/20,0,0.0,0
12088,Guadeloupe,France,16.265,-61.551,3/7/20,0,0.0,0
12089,Martinique,France,14.6415,-61.0242,3/7/20,2,0.0,0
12090,Mayotte,France,-12.8275,45.166244,3/7/20,0,0.0,0
12091,New Caledonia,France,-20.904305,165.618042,3/7/20,0,0.0,0
12092,Reunion,France,-21.1151,55.5364,3/7/20,0,0.0,0
12093,Saint Barthelemy,France,17.9,-62.8333,3/7/20,3,0.0,0
12094,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/7/20,0,1.0,0
12095,St Martin,France,18.0708,-63.0501,3/7/20,0,0.0,0
12096,,France,46.2276,2.2137,3/7/20,949,0.0,11
12097,,Gabon,-0.8037,11.6094,3/7/20,0,0.0,0
12098,,Gambia,13.4432,-15.3101,3/7/20,0,78.0,0
12099,,Georgia,42.3154,43.3569,3/7/20,4,0.0,0
12100,,Germany,51.165691,10.451526,3/7/20,799,0.0,0
12101,,Ghana,7.9465,-1.0232,3/7/20,0,0.0,0
12102,,Greece,39.0742,21.8243,3/7/20,46,0.0,0
12103,,Grenada,12.1165,-61.679,3/7/20,0,0.0,0
12104,,Guatemala,15.7835,-90.2308,3/7/20,0,32.0,0
12105,,Guinea,9.9456,-9.6966,3/7/20,0,1.0,0
12106,,Guinea-Bissau,11.8037,-15.1804,3/7/20,0,0.0,0
12107,,Guyana,4.860416000000002,-58.93018000000001,3/7/20,0,0.0,0
12108,,Haiti,18.9712,-72.2852,3/7/20,0,0.0,0
12109,,Holy See,41.9029,12.4534,3/7/20,1,3.0,0
12110,,Honduras,15.2,-86.2419,3/7/20,0,0.0,0
12111,,Hungary,47.1625,19.5033,3/7/20,4,15.0,0
12112,,Iceland,64.9631,-19.0208,3/7/20,50,0.0,0
12113,,India,20.593684,78.96288,3/7/20,34,0.0,0
12114,,Indonesia,-0.7893,113.9213,3/7/20,4,31.0,0
12115,,Iran,32.427908,53.68804599999999,3/7/20,5823,0.0,145
12116,,Iraq,33.223191,43.679291,3/7/20,54,0.0,4
12117,,Ireland,53.1424,-7.6921,3/7/20,18,0.0,0
12118,,Israel,31.046051,34.851612,3/7/20,43,0.0,0
12119,,Italy,41.87194,12.56738,3/7/20,5883,0.0,233
12120,,Jamaica,18.1096,-77.2975,3/7/20,0,7.0,0
12121,,Japan,36.204824,138.252924,3/7/20,466,0.0,7
12122,,Jordan,31.24,36.51,3/7/20,1,0.0,0
12123,,Kazakhstan,48.0196,66.9237,3/7/20,0,7.0,0
12124,,Kenya,-0.0236,37.9062,3/7/20,0,0.0,0
12125,,"Korea, South",35.90775700000001,127.766922,3/7/20,7041,0.0,44
12126,,Kosovo,42.602636,20.902977,3/7/20,0,0.0,0
12127,,Kuwait,29.31166,47.481766,3/7/20,61,0.0,0
12128,,Kyrgyzstan,41.20438,74.766098,3/7/20,0,0.0,0
12129,,Laos,19.85627,102.495496,3/7/20,0,0.0,0
12130,,Latvia,56.8796,24.6032,3/7/20,1,0.0,0
12131,,Lebanon,33.8547,35.8623,3/7/20,22,0.0,0
12132,,Lesotho,-29.61,28.2336,3/7/20,0,0.0,0
12133,,Liberia,6.4280550000000005,-9.429499,3/7/20,0,0.0,0
12134,,Libya,26.3351,17.228331,3/7/20,0,18.0,0
12135,,Liechtenstein,47.14,9.55,3/7/20,1,0.0,0
12136,,Lithuania,55.1694,23.8813,3/7/20,1,0.0,0
12137,,Luxembourg,49.8153,6.1296,3/7/20,2,0.0,0
12138,,MS Zaandam,0.0,0.0,3/7/20,0,16.0,0
12139,,Madagascar,-18.766947,46.869107,3/7/20,0,0.0,0
12140,,Malawi,-13.2543,34.3015,3/7/20,0,0.0,0
12141,,Malaysia,4.210483999999999,101.975766,3/7/20,93,0.0,0
12142,,Maldives,3.2028,73.2207,3/7/20,0,0.0,0
12143,,Mali,17.570692,-3.996166000000001,3/7/20,0,0.0,0
12144,,Malta,35.9375,14.3754,3/7/20,3,0.0,0
12145,,Mauritania,21.0079,-10.9408,3/7/20,0,0.0,0
12146,,Mauritius,-20.348404,57.552152,3/7/20,0,0.0,0
12147,,Mexico,23.6345,-102.5528,3/7/20,6,0.0,0
12148,,Moldova,47.4116,28.3699,3/7/20,0,0.0,0
12149,,Monaco,43.7333,7.4167,3/7/20,1,0.0,0
12150,,Mongolia,46.8625,103.8467,3/7/20,0,0.0,0
12151,,Montenegro,42.708678000000006,19.37439,3/7/20,0,0.0,0
12152,,Morocco,31.7917,-7.0926,3/7/20,2,0.0,0
12153,,Mozambique,-18.665695,35.529562,3/7/20,0,4.0,0
12154,,Namibia,-22.9576,18.4904,3/7/20,0,0.0,0
12155,,Nepal,28.1667,84.25,3/7/20,1,8.0,0
12156,Aruba,Netherlands,12.5211,-69.9683,3/7/20,0,2.0,0
12157,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/7/20,0,0.0,0
12158,Curacao,Netherlands,12.1696,-68.99,3/7/20,0,7.0,0
12159,Sint Maarten,Netherlands,18.0425,-63.0548,3/7/20,0,0.0,0
12160,,Netherlands,52.1326,5.2913,3/7/20,188,4.0,1
12161,,New Zealand,-40.9006,174.886,3/7/20,5,0.0,0
12162,,Nicaragua,12.865416,-85.207229,3/7/20,0,0.0,0
12163,,Niger,17.607789,8.081666,3/7/20,0,22.0,0
12164,,Nigeria,9.082,8.6753,3/7/20,1,0.0,0
12165,,North Macedonia,41.6086,21.7453,3/7/20,3,0.0,0
12166,,Norway,60.472,8.4689,3/7/20,147,3.0,0
12167,,Oman,21.512583,55.92325500000001,3/7/20,16,1.0,0
12168,,Pakistan,30.3753,69.3451,3/7/20,6,0.0,0
12169,,Panama,8.538,-80.7821,3/7/20,0,0.0,0
12170,,Papua New Guinea,-6.314993,143.95555,3/7/20,0,0.0,0
12171,,Paraguay,-23.4425,-58.4438,3/7/20,0,0.0,0
12172,,Peru,-9.19,-75.0152,3/7/20,1,0.0,0
12173,,Philippines,12.879721,121.774017,3/7/20,6,0.0,1
12174,,Poland,51.9194,19.1451,3/7/20,5,0.0,0
12175,,Portugal,39.3999,-8.2245,3/7/20,20,0.0,0
12176,,Qatar,25.3548,51.1839,3/7/20,8,0.0,0
12177,,Romania,45.9432,24.9668,3/7/20,9,0.0,0
12178,,Russia,61.52401,105.318756,3/7/20,13,0.0,0
12179,,Rwanda,-1.9403,29.8739,3/7/20,0,0.0,0
12180,,Saint Kitts and Nevis,17.357822,-62.782998,3/7/20,0,0.0,0
12181,,Saint Lucia,13.9094,-60.9789,3/7/20,0,1.0,0
12182,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/7/20,0,0.0,0
12183,,San Marino,43.9424,12.4578,3/7/20,23,8.0,1
12184,,Sao Tome and Principe,0.1864,6.6131,3/7/20,0,0.0,0
12185,,Saudi Arabia,23.885942,45.079162,3/7/20,5,0.0,0
12186,,Senegal,14.4974,-14.4524,3/7/20,4,0.0,0
12187,,Serbia,44.0165,21.0059,3/7/20,1,984.0,0
12188,,Seychelles,-4.6796,55.492,3/7/20,0,320.0,0
12189,,Sierra Leone,8.460555000000001,-11.779889,3/7/20,0,547.0,0
12190,,Singapore,1.2833,103.8333,3/7/20,138,295.0,0
12191,,Slovakia,48.669,19.699,3/7/20,1,88.0,0
12192,,Slovenia,46.1512,14.9955,3/7/20,7,1274.0,0
12193,,Somalia,5.152149,46.199616,3/7/20,0,234.0,0
12194,,South Africa,-30.5595,22.9375,3/7/20,1,129.0,0
12195,,South Sudan,6.877000000000002,31.307,3/7/20,0,159.0,0
12196,,Spain,40.463667,-3.74922,3/7/20,500,307.0,10
12197,,Sri Lanka,7.873054,80.77179699999998,3/7/20,1,434.0,0
12198,,Sudan,12.8628,30.2176,3/7/20,0,1247.0,0
12199,,Suriname,3.9193,-56.0278,3/7/20,0,65.0,0
12200,,Sweden,60.128161,18.643501,3/7/20,179,47743.0,0
12201,,Switzerland,46.8182,8.2275,3/7/20,268,990.0,1
12202,,Syria,34.802075,38.99681500000001,3/7/20,0,70.0,0
12203,,Taiwan*,23.7,121.0,3/7/20,45,627.0,1
12204,,Tajikistan,38.861,71.2761,3/7/20,0,927.0,0
12205,,Tanzania,-6.369028,34.888822,3/7/20,0,91.0,0
12206,,Thailand,15.870032,100.992541,3/7/20,50,111.0,1
12207,,Timor-Leste,-8.874217,125.727539,3/7/20,0,10.0,0
12208,,Togo,8.6195,0.8248,3/7/20,1,71.0,0
12209,,Trinidad and Tobago,10.6918,-61.2225,3/7/20,0,18.0,0
12210,,Tunisia,33.886917,9.537499,3/7/20,1,227.0,0
12211,,Turkey,38.9637,35.2433,3/7/20,0,719.0,0
12212,,US,40.0,-100.0,3/7/20,337,319.0,17
12213,,Uganda,1.373333,32.290275,3/7/20,0,131.0,0
12214,,Ukraine,48.3794,31.1656,3/7/20,1,478.0,0
12215,,United Arab Emirates,23.424076,53.847818,3/7/20,45,131.0,0
12216,Anguilla,United Kingdom,18.2206,-63.0686,3/7/20,0,1.0,0
12217,Bermuda,United Kingdom,32.3078,-64.7505,3/7/20,0,73.0,0
12218,British Virgin Islands,United Kingdom,18.4207,-64.64,3/7/20,0,170.0,0
12219,Cayman Islands,United Kingdom,19.3133,-81.2546,3/7/20,0,1191.0,0
12220,Channel Islands,United Kingdom,49.3723,-2.3644,3/7/20,0,0.0,0
12221,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/7/20,0,0.0,0
12222,Gibraltar,United Kingdom,36.1408,-5.3536,3/7/20,1,0.0,0
12223,Isle of Man,United Kingdom,54.2361,-4.5481,3/7/20,0,0.0,0
12224,Montserrat,United Kingdom,16.742498,-62.187366,3/7/20,0,0.0,0
12225,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/7/20,0,0.0,0
12226,,United Kingdom,55.3781,-3.4360000000000004,3/7/20,428,0.0,2
12227,,Uruguay,-32.5228,-55.7658,3/7/20,0,0.0,0
12228,,Uzbekistan,41.377491,64.585262,3/7/20,0,0.0,0
12229,,Venezuela,6.4238,-66.5897,3/7/20,0,0.0,0
12230,,Vietnam,14.058324,108.277199,3/7/20,18,0.0,0
12231,,West Bank and Gaza,31.9522,35.2332,3/7/20,16,0.0,0
12232,,Western Sahara,24.2155,-12.8858,3/7/20,0,1.0,0
12233,,Yemen,15.552727,48.516388,3/7/20,0,40.0,0
12234,,Zambia,-13.133897,27.849332,3/7/20,0,0.0,0
12235,,Zimbabwe,-19.015438,29.154857,3/7/20,0,0.0,0
12236,,Afghanistan,33.93911,67.709953,3/8/20,4,0.0,0
12237,,Albania,41.1533,20.1683,3/8/20,0,0.0,0
12238,,Algeria,28.0339,1.6596,3/8/20,19,1.0,0
12239,,Andorra,42.5063,1.5218,3/8/20,1,0.0,0
12240,,Angola,-11.2027,17.8739,3/8/20,0,0.0,0
12241,,Antigua and Barbuda,17.0608,-61.7964,3/8/20,0,0.0,0
12242,,Argentina,-38.4161,-63.6167,3/8/20,12,0.0,1
12243,,Armenia,40.0691,45.0382,3/8/20,1,0.0,0
12244,Australian Capital Territory,Australia,-35.4735,149.0124,3/8/20,0,0.0,0
12245,New South Wales,Australia,-33.8688,151.2093,3/8/20,38,0.0,2
12246,Northern Territory,Australia,-12.4634,130.8456,3/8/20,0,1.0,0
12247,Queensland,Australia,-27.4698,153.0251,3/8/20,15,0.0,0
12248,South Australia,Australia,-34.9285,138.6007,3/8/20,7,0.0,0
12249,Tasmania,Australia,-42.8821,147.3272,3/8/20,2,0.0,0
12250,Victoria,Australia,-37.8136,144.9631,3/8/20,11,0.0,0
12251,Western Australia,Australia,-31.9505,115.8605,3/8/20,3,0.0,1
12252,,Austria,47.5162,14.5501,3/8/20,104,0.0,0
12253,,Azerbaijan,40.1431,47.5769,3/8/20,9,0.0,0
12254,,Bahamas,25.025885,-78.035889,3/8/20,0,0.0,0
12255,,Bahrain,26.0275,50.55,3/8/20,85,0.0,0
12256,,Bangladesh,23.685,90.3563,3/8/20,3,0.0,0
12257,,Barbados,13.1939,-59.5432,3/8/20,0,12.0,0
12258,,Belarus,53.7098,27.9534,3/8/20,6,0.0,0
12259,,Belgium,50.8333,4.469936,3/8/20,200,0.0,0
12260,,Belize,17.1899,-88.4976,3/8/20,0,0.0,0
12261,,Benin,9.3077,2.3158,3/8/20,0,18.0,0
12262,,Bhutan,27.5142,90.4336,3/8/20,1,0.0,0
12263,,Bolivia,-16.2902,-63.5887,3/8/20,0,0.0,0
12264,,Bosnia and Herzegovina,43.9159,17.6791,3/8/20,3,0.0,0
12265,,Botswana,-22.3285,24.6849,3/8/20,0,0.0,0
12266,,Brazil,-14.235,-51.9253,3/8/20,20,0.0,0
12267,,Brunei,4.5353,114.7277,3/8/20,0,0.0,0
12268,,Bulgaria,42.7339,25.4858,3/8/20,4,0.0,0
12269,,Burkina Faso,12.2383,-1.5616,3/8/20,0,0.0,0
12270,,Burma,21.9162,95.956,3/8/20,0,0.0,0
12271,,Burundi,-3.3731,29.9189,3/8/20,0,0.0,0
12272,,Cabo Verde,16.5388,-23.0418,3/8/20,0,0.0,0
12273,,Cambodia,11.55,104.9167,3/8/20,2,1.0,0
12274,,Cameroon,3.848,11.5021,3/8/20,2,4.0,0
12275,Alberta,Canada,53.9333,-116.5765,3/8/20,4,2.0,0
12276,British Columbia,Canada,53.7267,-127.6476,3/8/20,27,2731.0,0
12277,Diamond Princess,Canada,0.0,0.0,3/8/20,0,3.0,0
12278,Grand Princess,Canada,0.0,0.0,3/8/20,0,0.0,0
12279,Manitoba,Canada,53.7609,-98.8139,3/8/20,0,4.0,0
12280,New Brunswick,Canada,46.5653,-66.4619,3/8/20,0,724.0,0
12281,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/8/20,0,0.0,0
12282,Northwest Territories,Canada,64.8255,-124.8457,3/8/20,0,101.0,0
12283,Nova Scotia,Canada,44.682,-63.7443,3/8/20,0,0.0,0
12284,Ontario,Canada,51.2538,-85.3232,3/8/20,29,0.0,0
12285,Prince Edward Island,Canada,46.5107,-63.4168,3/8/20,0,0.0,0
12286,Quebec,Canada,52.9399,-73.5491,3/8/20,4,247.0,0
12287,Saskatchewan,Canada,52.9399,-106.4509,3/8/20,0,0.0,0
12288,Yukon,Canada,64.2823,-135.0,3/8/20,0,1.0,0
12289,,Central African Republic,6.6111,20.9394,3/8/20,0,0.0,0
12290,,Chad,15.4542,18.7322,3/8/20,0,0.0,0
12291,,Chile,-35.6751,-71.543,3/8/20,20,1.0,0
12292,Anhui,China,31.8257,117.2264,3/8/20,990,1.0,6
12293,Beijing,China,40.1824,116.4142,3/8/20,428,0.0,8
12294,Chongqing,China,30.0572,107.874,3/8/20,576,0.0,6
12295,Fujian,China,26.0789,117.9874,3/8/20,296,0.0,1
12296,Gansu,China,35.7518,104.2861,3/8/20,124,0.0,2
12297,Guangdong,China,23.3417,113.4244,3/8/20,1352,0.0,7
12298,Guangxi,China,23.8298,108.7881,3/8/20,252,0.0,2
12299,Guizhou,China,26.8154,106.8748,3/8/20,146,0.0,2
12300,Hainan,China,19.1959,109.7453,3/8/20,168,0.0,6
12301,Hebei,China,39.549,116.1306,3/8/20,318,0.0,6
12302,Heilongjiang,China,47.862,127.7615,3/8/20,481,24.0,13
12303,Henan,China,37.8957,114.9042,3/8/20,1272,0.0,22
12304,Hong Kong,China,22.3,114.2,3/8/20,114,0.0,3
12305,Hubei,China,30.9756,112.2707,3/8/20,67707,0.0,2986
12306,Hunan,China,27.6104,111.7088,3/8/20,1018,0.0,4
12307,Inner Mongolia,China,44.0935,113.9448,3/8/20,75,0.0,1
12308,Jiangsu,China,32.9711,119.455,3/8/20,631,4.0,0
12309,Jiangxi,China,27.614,115.7221,3/8/20,935,0.0,1
12310,Jilin,China,43.6661,126.1923,3/8/20,93,0.0,1
12311,Liaoning,China,41.2956,122.6085,3/8/20,125,0.0,1
12312,Macau,China,22.1667,113.55,3/8/20,10,0.0,0
12313,Ningxia,China,37.2692,106.1655,3/8/20,75,0.0,0
12314,Qinghai,China,35.7452,95.9956,3/8/20,18,0.0,0
12315,Shaanxi,China,35.1917,108.8701,3/8/20,245,0.0,1
12316,Shandong,China,36.3427,118.1498,3/8/20,758,1.0,6
12317,Shanghai,China,31.202,121.4491,3/8/20,342,0.0,3
12318,Shanxi,China,37.5777,112.2922,3/8/20,133,0.0,0
12319,Sichuan,China,30.6171,102.7103,3/8/20,539,0.0,3
12320,Tianjin,China,39.3054,117.323,3/8/20,136,0.0,3
12321,Tibet,China,31.6927,88.0924,3/8/20,1,0.0,0
12322,Xinjiang,China,41.1129,85.2401,3/8/20,76,0.0,3
12323,Yunnan,China,24.974,101.487,3/8/20,174,0.0,2
12324,Zhejiang,China,29.1832,120.0934,3/8/20,1215,0.0,1
12325,,Colombia,4.5709,-74.2973,3/8/20,1,0.0,0
12326,,Comoros,-11.6455,43.3333,3/8/20,0,0.0,0
12327,,Congo (Brazzaville),-0.228,15.8277,3/8/20,0,1.0,0
12328,,Congo (Kinshasa),-4.0383,21.7587,3/8/20,0,9.0,0
12329,,Costa Rica,9.7489,-83.7534,3/8/20,5,2.0,0
12330,,Cote d'Ivoire,7.54,-5.5471,3/8/20,0,0.0,0
12331,,Croatia,45.1,15.2,3/8/20,12,0.0,0
12332,,Cuba,21.521757,-77.78116700000002,3/8/20,0,0.0,0
12333,,Cyprus,35.1264,33.4299,3/8/20,0,0.0,0
12334,,Czechia,49.8175,15.473,3/8/20,31,2.0,0
12335,Faroe Islands,Denmark,61.8926,-6.9118,3/8/20,2,0.0,0
12336,Greenland,Denmark,71.7069,-42.6043,3/8/20,0,0.0,0
12337,,Denmark,56.2639,9.5018,3/8/20,35,0.0,0
12338,,Diamond Princess,0.0,0.0,3/8/20,706,3.0,6
12339,,Djibouti,11.8251,42.5903,3/8/20,0,3.0,0
12340,,Dominica,15.415,-61.371,3/8/20,0,0.0,0
12341,,Dominican Republic,18.7357,-70.1627,3/8/20,5,0.0,0
12342,,Ecuador,-1.8312,-78.1834,3/8/20,14,0.0,0
12343,,Egypt,26.820553000000004,30.802498,3/8/20,49,0.0,1
12344,,El Salvador,13.7942,-88.8965,3/8/20,0,0.0,0
12345,,Equatorial Guinea,1.6508,10.2679,3/8/20,0,0.0,0
12346,,Eritrea,15.1794,39.7823,3/8/20,0,1.0,0
12347,,Estonia,58.5953,25.0136,3/8/20,10,1.0,0
12348,,Eswatini,-26.5225,31.4659,3/8/20,0,0.0,0
12349,,Ethiopia,9.145,40.4897,3/8/20,0,0.0,0
12350,,Fiji,-17.7134,178.065,3/8/20,0,0.0,0
12351,,Finland,61.92411,25.748151,3/8/20,23,78.0,0
12352,French Guiana,France,3.9339,-53.1258,3/8/20,5,0.0,0
12353,French Polynesia,France,-17.6797,149.4068,3/8/20,0,0.0,0
12354,Guadeloupe,France,16.265,-61.551,3/8/20,0,0.0,0
12355,Martinique,France,14.6415,-61.0242,3/8/20,2,0.0,0
12356,Mayotte,France,-12.8275,45.166244,3/8/20,0,0.0,0
12357,New Caledonia,France,-20.904305,165.618042,3/8/20,0,32.0,0
12358,Reunion,France,-21.1151,55.5364,3/8/20,0,1.0,0
12359,Saint Barthelemy,France,17.9,-62.8333,3/8/20,3,0.0,0
12360,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/8/20,0,0.0,0
12361,St Martin,France,18.0708,-63.0501,3/8/20,0,0.0,0
12362,,France,46.2276,2.2137,3/8/20,1126,3.0,19
12363,,Gabon,-0.8037,11.6094,3/8/20,0,0.0,0
12364,,Gambia,13.4432,-15.3101,3/8/20,0,17.0,0
12365,,Georgia,42.3154,43.3569,3/8/20,13,0.0,0
12366,,Germany,51.165691,10.451526,3/8/20,1040,0.0,0
12367,,Ghana,7.9465,-1.0232,3/8/20,0,33.0,0
